"row","date","q","rain","temp","ETP_dint","peff"
"27",2009-05-26,0.0768541666666667,5.4,9.7625,2.61204168132177,2.78795831867823
"28",2009-05-27,0.145708333333333,3.8,11.7125,2.64576209471662,1.15423790528338
"29",2009-05-28,0.228739583333333,0,14.2833333333333,2.67946260920218,0
"30",2009-05-29,0.0731354166666667,0,16.1625,2.71306116436967,0
"31",2009-05-30,0.0473125,0,16.9375,2.74647569981035,0
"32",2009-05-31,0.03809375,0,17.4,2.77962415511544,0
"33",2009-06-01,0.03225,0,17.9916666666667,2.81242446987618,0
"34",2009-06-02,0.0275416666666667,0,18.9333333333333,2.84479458368382,0
"35",2009-06-03,0.0246770833333333,0,15.2291666666667,2.87665243612958,0
"36",2009-06-04,0.0227083333333333,0,12.2041666666667,2.90791596680472,0
"37",2009-06-05,0.02134375,0,10.3583333333333,2.93850311530046,0
"38",2009-06-06,0.0202291666666667,0,10.075,2.96833182120804,0
"39",2009-06-07,0.01846875,0,10.5291666666667,2.99732002411871,0
"40",2009-06-08,0.018,0,11.9791666666667,3.02538566362369,0
"41",2009-06-09,0.0172395833333333,0,11.175,3.05244667931424,0
"42",2009-06-10,0.0163541666666667,0,11.0913043478261,3.07842101078157,0
"43",2009-06-11,0.0154166666666667,0.5,11.6958333333333,3.10322659761694,0
"44",2009-06-12,0.0141145833333333,5,11.5666666666667,3.12678137941159,1.87321862058841
"45",2009-06-13,0.0129375,5,13.3833333333333,3.14900329575674,1.85099670424326
"46",2009-06-14,0.0231354166666667,8.3,12.9416666666667,3.16981028624363,5.13018971375637
"47",2009-06-15,0.025125,2.4,13.9,3.18912029046351,0
"48",2009-06-16,0.0153854166666667,22,14.6708333333333,3.20687299519586,18.7931270048041
"49",2009-06-17,0.135354166666667,1.6,12.4416666666667,3.22309507597308,0
"50",2009-06-18,0.0503854166666667,11.7,11.8583333333333,3.23783495551585,8.46216504448415
"51",2009-06-19,0.0924166666666667,5.4,12.2869565217391,3.25114105654483,2.14885894345517
"52",2009-06-20,0.1075,1.2,12.5125,3.26306180178067,0
"53",2009-06-21,0.0550208333333333,0.9,13.0708333333333,3.27364561394405,0
"54",2009-06-22,0.0388020833333333,0,15.1666666666667,3.28294091575561,0
"55",2009-06-23,0.0305104166666667,0,18.9583333333333,3.29099612993603,0
"56",2009-06-24,0.0243229166666667,0,18.1458333333333,3.29785967920596,0
"57",2009-06-25,0.02096875,0,16.2791666666667,3.30357998628606,0
"58",2009-06-26,0.0188229166666667,0,18.5434782608696,3.308205473897,0
"59",2009-06-27,0.0173645833333333,0,18.1583333333333,3.31178456475944,0
"60",2009-06-28,0.01615625,6.6,17.3166666666667,3.31436568159404,3.28563431840596
"61",2009-06-29,0.0154479166666667,0,17.7333333333333,3.31599724712145,0
"62",2009-06-30,0.01434375,2.6,17.4166666666667,3.31672768406235,0
"63",2009-07-01,0.0140208333333333,26.7,17.9913043478261,3.31660541513739,23.3833945848626
"64",2009-07-02,0.05803125,13,18.825,3.31567886306723,9.68432113693277
"65",2009-07-03,0.4204375,2.2,17.725,3.31399645057254,0
"66",2009-07-04,0.124604166666667,14.6,15.7125,3.31160660037397,11.288393399626
"67",2009-07-05,0.151135416666667,5,14.4291666666667,3.30855773519219,1.69144226480781
"68",2009-07-06,0.159541666666667,1.4,14.9125,3.30489827774786,0
"69",2009-07-07,0.073625,1.6,14.9958333333333,3.30067665076164,0
"70",2009-07-08,0.0470416666666667,0,14.3083333333333,3.2959412769542,0
"71",2009-07-09,0.0358854166666667,0,13.8083333333333,3.29074057904618,0
"72",2009-07-10,0.02959375,0,14.75,3.28512297975826,0
"73",2009-07-11,0.02496875,8.9,16.05,3.2791369018111,5.6208630981889
"74",2009-07-12,0.0246041666666667,1.8,15.4541666666667,3.27283076792535,0
"75",2009-07-13,0.0233541666666667,5.5,14.075,3.26625300082168,2.23374699917832
"76",2009-07-14,0.05675,16,14.2,3.25945202322075,12.7405479767792
"77",2009-07-15,0.096125,0.2,14.5791666666667,3.25247625784323,0
"78",2009-07-16,0.0411666666666667,1.3,14.0875,3.24536358287192,0
"79",2009-07-17,0.0317083333333333,1.3,14.8666666666667,3.23810969833829,0
"80",2009-07-18,0.203614583333333,11.2,13.6375,3.23069975973596,7.96930024026404
"81",2009-07-19,0.0951354166666667,6,14.1666666666667,3.22311892255853,2.77688107744147
"82",2009-07-20,0.0465833333333333,4,14.4083333333333,3.21535234229963,0.78464765770037
"83",2009-07-21,0.111229166666667,1,14.1291666666667,3.20738517445287,0
"84",2009-07-22,0.1448125,2.5,14.9041666666667,3.19920257451187,0
"85",2009-07-23,0.36775,14,14.4208333333333,3.19078969797024,10.8092103020298
"86",2009-07-24,0.256958333333333,0,14.6583333333333,3.1821317003216,0
"87",2009-07-25,0.0685833333333333,8.5,14.4125,3.17321373705956,5.32678626294044
"88",2009-07-26,0.137333333333333,4.8,15.4125,3.16402096367774,1.63597903632226
"89",2009-07-27,0.12378125,2,14.3583333333333,3.15453853566976,0
"90",2009-07-28,0.0727708333333333,5.2,13.9958333333333,3.14475160852923,2.05524839147077
"91",2009-07-29,0.0714375,1,14.2333333333333,3.13464533774976,0
"92",2009-07-30,0.05003125,0.7,13.3875,3.12420487882498,0
"93",2009-07-31,0.04065625,5,13.9083333333333,3.1134153872485,1.8865846127515
"94",2009-08-01,0.441604166666667,13.7,13.4083333333333,3.10226201851393,10.5977379814861
"95",2009-08-02,0.28159375,2.2,14.1208333333333,3.09072992811489,0
"96",2009-08-03,0.104583333333333,3.9,15.525,3.07880427154499,0.821195728455006
"97",2009-08-04,0.0939895833333333,0,16.3125,3.06647020429786,0
"98",2009-08-05,0.05875,0,16.05,3.0537128818671,0
"99",2009-08-06,0.0411770833333333,1.9,14.5583333333333,3.04051745974634,0
"100",2009-08-07,0.0336041666666667,0,14.3541666666667,3.02686909342919,0
"101",2009-08-08,0.02875,0,14.6875,3.01275293840926,0
"102",2009-08-09,0.0249791666666667,8.3,14.475,2.99815415018016,5.30184584981984
"103",2009-08-10,0.0664791666666667,1.5,15.6416666666667,2.98305788423553,0
"104",2009-08-11,0.0695729166666667,7,14.4875,2.96744929606897,4.03255070393103
"105",2009-08-12,0.0868125,0.5,14.5375,2.95131354117409,0
"106",2009-08-13,0.0490625,3.6,14.1916666666667,2.93463577504452,0.665364224955484
"107",2009-08-14,0.17609375,24.3,15.9458333333333,2.91740115317386,21.3825988468261
"108",2009-08-15,0.49375,2.3,15.0291666666667,2.89959483105574,0
"109",2009-08-16,0.106479166666667,12.9,14.9666666666667,2.88121015346481,10.0187898465352
"110",2009-08-17,0.50775,5.6,15.0833333333333,2.86227322229991,2.73772677770009
"111",2009-08-18,0.204677083333333,5,17.2791666666667,2.8428183287409,2.1571816712591
"112",2009-08-19,0.281416666666667,17.7,16.5416666666667,2.82287976396767,14.8771202360323
"113",2009-08-20,0.541197916666667,7.6,13.8916666666667,2.80249181916009,4.79750818083991
"114",2009-08-21,0.245479166666667,2,12.8166666666667,2.78168878549803,0
"115",2009-08-22,0.0858645833333333,16,13.6875,2.76050495416136,13.2394950458386
"116",2009-08-23,0.652572916666667,17.6,14.6916666666667,2.73897461632996,14.86102538367
"117",2009-08-24,0.2486875,1,12.7666666666667,2.71713206318371,0
"118",2009-08-25,0.0881041666666667,9.9,14,2.69501158590248,7.20498841409752
"119",2009-08-26,0.281614583333333,1.1,14.2416666666667,2.67264747566614,0
"120",2009-08-27,0.184770833333333,7.4,12.6333333333333,2.65007402365457,4.74992597634543
"121",2009-08-28,0.304666666666667,9.6,11.9666666666667,2.62732552104764,6.97267447895236
"122",2009-08-31,0.907875,6.8,13.9928571428571,2.60443625902523,4.19556374097477
"123",2009-09-01,0.214145833333333,2.1,12.8833333333333,2.5814405287672,0
"124",2009-09-02,0.1119375,7.9,12.675,2.55837262145345,5.34162737854655
"125",2009-09-03,0.279364583333333,6.8,12.6958333333333,2.53526682826383,4.26473317173617
"126",2009-09-04,0.245677083333333,6.7,12.9583333333333,2.51215744037822,4.18784255962178
"127",2009-09-05,0.202427083333333,4.8,13.625,2.48907874897651,2.31092125102349
"128",2009-09-06,0.198833333333333,3.9,13.3458333333333,2.46606504523855,1.43393495476145
"129",2009-09-07,0.188625,7.7,14.1291666666667,2.44315062034423,5.25684937965577
"130",2009-09-08,0.263083333333333,1.8,15,2.42036976547343,0
"131",2009-09-09,0.132104166666667,0,13.35,2.397756771806,0
"132",2009-09-10,0.0696666666666667,0,11.7666666666667,2.37534593052184,0
"133",2009-09-11,0.052125,0,12.3916666666667,2.35317153280081,0
"134",2009-09-12,0.0430833333333333,0,12.4708333333333,2.33126786982279,0
"135",2009-09-13,0.037625,0,12.5208333333333,2.30966923276766,0
"136",2009-09-14,0.0304270833333333,0,14.1041666666667,2.28840991281527,0
"137",2009-09-15,0.0255833333333333,0,12.8083333333333,2.26752420114552,0
"138",2009-09-16,0.0236458333333333,0,12.0833333333333,2.24703578407454,0
"139",2009-09-17,0.0221666666666667,0,11.0333333333333,2.2269259284635,0
"140",2009-09-18,0.0203958333333333,2.2,11.0375,2.20716529630982,0
"141",2009-09-19,0.01996875,0,12.6208333333333,2.18772454961096,0
"142",2009-09-20,0.01834375,10.1,12.025,2.16857435036434,7.93142564963566
"143",2009-09-21,0.153479166666667,5.7,14.9125,2.1496853605674,3.5503146394326
"144",2009-09-22,0.0777916666666667,1.3,13.0916666666667,2.13102824221757,0
"145",2009-09-23,0.04296875,0.8,12.3208333333333,2.11257365731228,0
"146",2009-09-24,0.0353125,0,13.1083333333333,2.09429226784898,0
"147",2009-09-25,0.03040625,0,13.975,2.07615473582509,0
"148",2009-09-26,0.02596875,1,14.95,2.05813172323804,0
"149",2009-09-27,0.0241041666666667,1.3,14.5041666666667,2.04019389208528,0
"150",2009-09-28,0.0296145833333333,1.5,13.7208333333333,2.02231190436424,0
"151",2009-09-29,0.127135416666667,1.5,13.6083333333333,2.00445642207235,0
"152",2009-09-30,0.129385416666667,0.6,12.9,1.98659810720704,0
"153",2009-10-01,0.0916875,1,11.3041666666667,1.96870762176575,0
"154",2009-10-02,0.1013125,5,12.7625,1.95075562774592,3.04924437225408
"155",2009-10-03,0.139770833333333,9.6,11.5208333333333,1.93271278714498,7.66728721285502
"156",2009-10-04,0.238177083333333,2.4,9.425,1.91454976196036,0.485450238039644
"157",2009-10-05,0.10628125,0.9,11.2083333333333,1.89623721418949,0
"158",2009-10-06,0.0547604166666667,0,10.7625,1.87774580582982,0
"159",2009-10-07,0.0418541666666667,1.8,10.2875,1.85904619887877,0
"160",2009-10-08,0.0357291666666667,0,9.44166666666667,1.84010905533379,0
"161",2009-10-09,0.04909375,8.8,10.6208333333333,1.82090503719229,6.97909496280771
"162",2009-10-10,0.0702291666666667,2.7,11.9,1.80140480645173,0.89859519354827
"163",2009-10-11,0.0808645833333333,0,11.1958333333333,1.78157902510953,0
"164",2009-10-12,0.0611458333333333,0,9.36666666666667,1.76139835516313,0
"165",2009-10-13,0.0446041666666667,0,13.5375,1.74083345860995,0
"166",2009-10-14,0.0396666666666667,0,13.4958333333333,1.71985499744745,0
"167",2009-10-15,0.0368125,1,12.0666666666667,1.69843363367304,0
"168",2009-10-16,0.0335,0,11.0625,1.67654904463979,0
"169",2009-10-17,0.0306770833333333,2.2,9.0875,1.65421696912319,0.545783030876807
"170",2009-10-18,0.031125,11.5,10.675,1.63146216125439,9.86853783874561
"171",2009-10-19,0.14775,9.6,11.1125,1.60830937516451,7.99169062483549
"172",2009-10-20,0.117416666666667,0.6,10.1583333333333,1.58478336498468,0
"173",2009-10-21,0.0932604166666667,3.4,10.975,1.56090888484602,1.83909111515398
"174",2009-10-22,0.0951458333333333,1.8,11.6208333333333,1.53671068887967,0.263289311120326
"175",2009-10-23,0.07003125,5.7,11.1916666666667,1.51221353121676,4.18778646878324
"176",2009-10-24,0.47684375,25.8,12.8125,1.48744216598841,24.3125578340116
"177",2009-10-25,0.37391,3,12.3125,1.46242134732575,1.53757865267425
"178",2009-10-26,0.18775,6.5,11.6,1.43717582935991,5.06282417064009
"179",2009-10-27,0.208104166666667,3,14.5125,1.41173036622202,1.58826963377798
"180",2009-10-28,0.132145833333333,0.1,14.6583333333333,1.3861097120432,0
"181",2009-10-29,0.07290625,3.6,14.9875,1.3603386209546,2.2396613790454
"182",2009-10-30,0.2629375,8.2,15.4833333333333,1.33444184708732,6.86555815291268
"183",2009-10-31,0.161510416666667,18,13.575,1.30844414457251,16.6915558554275
"184",2009-11-01,0.802135416666667,17,9.9,1.2823702675413,15.7176297324587
"185",2009-11-02,0.391260416666667,16.8,9.4,1.2562449701248,15.5437550298752
"186",2009-11-03,0.741364583333333,21.6,9.45,1.23009300645415,20.3699069935459
"187",2009-11-04,0.95821875,15.2,9.18333333333333,1.20393913066048,13.9960608693395
"188",2009-11-05,0.717854166666667,17,9.59166666666667,1.17780809687491,15.8221919031251
"189",2009-11-06,0.783010416666667,19,7.6375,1.15172465922858,17.8482753407714
"190",2009-11-07,0.584229166666667,3,6.90416666666667,1.12571357185262,1.87428642814738
"191",2009-11-08,0.24290625,0.2,8.575,1.09979958887814,0
"192",2009-11-09,0.419083333333333,18,7.88333333333333,1.07400746443628,16.9259925355637
"193",2009-11-10,0.444270833333333,0.1,7.79583333333333,1.04836195265818,0
"194",2009-11-11,0.109666666666667,6.2,5.03333333333333,1.02288780767495,5.17711219232505
"195",2009-11-12,0.32284375,14.9,7.70833333333333,0.997609783617728,13.9023902163823
"196",2009-11-13,0.22940625,13.6,7.02083333333333,0.97255263461764,12.6274473653824
"197",2009-11-14,0.190354166666667,0.7,7.225,0.947741114805816,0
"198",2009-11-15,0.110041666666667,25.3,8.89166666666667,0.923199978313383,24.3768000216866
"199",2009-11-16,1.01991666666667,16.5,8.80833333333333,0.898953122962799,15.6010468770372
"200",2009-11-17,0.469958333333333,14.4,7.15416666666667,0.87502102134183,13.5249789786582
"201",2009-11-18,0.81071875,15.1,8.4,0.851423289729571,14.2485767102704
"202",2009-11-19,0.663458333333333,10,12.7958333333333,0.828179544405118,9.17182045559488
"203",2009-11-20,0.231010416666667,16.7,8.7625,0.805309401647565,15.8946905983524
"204",2009-11-21,0.357885416666667,18.7,9.57083333333333,0.782832477736006,17.917167522264
"205",2009-11-22,0.46525,15,8.24583333333333,0.760768388949538,14.2392316110505
"206",2009-11-23,0.684479166666667,9.8,9.1125,0.739136751567254,9.06086324843275
"207",2009-11-24,0.565427083333333,9.5,9.20416666666667,0.71795718186825,8.78204281813175
"208",2009-11-25,0.315552083333333,9.9,7.40833333333333,0.69724929613162,9.20275070386838
"209",2009-11-26,0.278677083333333,4.7,5.92083333333333,0.677032710636459,4.02296728936354
"210",2009-11-27,0.187666666666667,0.6,5.9375,0.657327041661863,0
"211",2009-11-28,0.106645833333333,0.2,1.47391304347826,0.638151905486926,0
"212",2009-11-29,0.0657291666666667,0,4.3,0.619526918390744,0
"213",2009-11-30,0.05084375,0.2,2.7,0.60147169665241,0
"214",2009-12-01,0.0507291666666667,3.6,4.71666666666667,0.58400585655102,3.01599414344898
"215",2009-12-02,0.0640104166666667,8.2,7.02083333333333,0.567149014365669,7.63285098563433
"216",2009-12-03,0.210677083333333,3.7,5.7,0.550920786375451,3.14907921362455
"217",2009-12-04,0.201572916666667,1.9,6.35833333333333,0.535340788859462,1.36465921114054
"218",2009-12-05,0.157697916666667,5.6,7.61666666666667,0.520428638096797,5.0795713619032
"219",2009-12-06,0.17690625,9.5,6.7375,0.506203950366549,8.99379604963345
"220",2009-12-07,0.17734375,2.3,6.425,0.492686341947815,1.80731365805218
"221",2009-12-08,0.230177083333333,3.2,8.47916666666667,0.479895429119689,2.72010457088031
"222",2009-12-09,0.2080625,1,7.5125,0.467850828161266,0.532149171838734
"223",2009-12-10,0.12778125,2.3,3.99583333333333,0.456572155351641,1.84342784464836
"224",2009-12-11,0.07453125,0,7.67083333333333,0.446079026969909,0
"225",2009-12-12,0.0585208333333333,0,4.42083333333333,0.436391059295164,0
"226",2009-12-13,0.0473125,0,1.19411764705882,0.427527868606502,0
"227",2009-12-14,0.0406666666666667,1.1,5.805,0.419509071183018,0.680490928816982
"228",2009-12-15,0.0370833333333333,0,5.39565217391304,0.412354283303805,0
"229",2009-12-16,0.03425,0.6,5.0875,0.406072278512042,0.193927721487958
"230",2009-12-17,0.0322395833333333,0,3.01666666666667,0.400628459407226,0
"231",2009-12-18,0.0299895833333333,0,1.84444444444444,0.395977385852941,0
"232",2009-12-19,0.02809375,5.4,3.42272727272727,0.392073617712768,5.00792638228723
"233",2009-12-20,0.0316875,10.3,2.4125,0.388871714850288,9.91112828514971
"234",2009-12-21,0.0340208333333333,2.8,1.54583333333333,0.386326237129082,2.41367376287092
"235",2009-12-22,0.0379270833333333,0.5,3.32083333333333,0.384391744412733,0.115608255587267
"236",2009-12-23,0.0428958333333333,0.2,1.31428571428571,0.383022796564821,0
"237",2009-12-24,0.0408541666666667,0,0.95,0.382173953448928,0
"238",2009-12-25,0.0353229166666667,7,1.24,0.381799774928636,6.61820022507136
"239",2009-12-26,0.0415833333333333,8.2,2.72916666666667,0.381854820867525,7.81814517913247
"240",2009-12-27,0.279885416666667,6,3.7875,0.382293651129178,5.61770634887082
"241",2009-12-28,0.21165625,0.5,0.1,0.383070825577176,0.116929174422824
"242",2009-12-29,0.0783541666666667,3,1.58333333333333,0.384140904075101,2.6158590959249
"243",2009-12-30,0.1075625,4.4,2.28333333333333,0.385458446486533,4.01454155351347
"244",2009-12-31,0.136125,0,2.42,0.386978012675055,0
"245",2010-01-01,0.0668125,0,2.4125,0.388654162504248,0
"246",2010-01-02,0.048125,0.5,2.93333333333333,0.390441455837693,0.109558544162307
"247",2010-01-03,0.0489166666666667,0,1.46666666666667,0.392294452538971,0
"248",2010-01-04,0.0416770833333333,0,2.42142857142857,0.394167712471665,0
"249",2010-01-05,0.0368333333333333,0.6,1.335,0.396015795499356,0.203984204500644
"250",2010-01-06,0.0331666666666667,0,1.51666666666667,0.397793261485625,0
"251",2010-01-07,0.0306041666666667,0,1.55,0.399454670294054,0
"252",2010-01-08,0.0275625,0,0.1,0.400954581788224,0
"253",2010-01-10,0.0235520833333333,3,1.54166666666667,0.402247555831716,2.59775244416828
"254",2010-01-11,0.0220833333333333,1.2,1.3375,0.403288152288113,0.796711847711887
"255",2010-01-12,0.0273645833333333,11.6,2.5125,0.404030931020995,11.195969068979
"256",2010-01-13,0.0949166666666667,1,2.3875,0.404430451893944,0.595569548106056
"257",2010-01-14,0.190333333333333,1.4,3.5375,0.404441274770542,0.995558725229458
"258",2010-01-15,0.690770833333333,10.1,8.0375,0.40401795951437,9.69598204048563
"259",2010-01-16,0.451947916666667,5.2,7.0875,0.403131669128057,4.79686833087194
"260",2010-01-17,0.153364583333333,4.9,7.37916666666667,0.401819979170419,4.49818002082958
"261",2010-01-18,0.182177083333333,2.2,8,0.40013706833932,1.79986293166068
"262",2010-01-19,0.127875,7.4,5.89166666666667,0.398137115332625,7.00186288466738
"263",2010-01-20,0.16884375,1,5.0875,0.395874298848197,0.604125701151803
"264",2010-01-21,0.131833333333333,5.8,7.4,0.3934027975839,5.4065972024161
"265",2010-01-22,0.189166666666667,0,5.31739130434783,0.390776790237599,0
"266",2010-01-23,0.0778958333333333,0,2.175,0.388050455507157,0
"267",2010-01-24,0.052625,0,2.8,0.385277972090438,0
"268",2010-01-25,0.0432083333333333,0,2.20714285714286,0.382513518685307,0
"269",2010-01-26,0.0385625,0.5,3.40416666666667,0.379811273989626,0.120188726010374
"270",2010-01-27,0.0586354166666667,5.5,7.79166666666667,0.377225416701261,5.12277458329874
"271",2010-01-28,0.107479166666667,8.8,7.35,0.374810125518075,8.42518987448193
"272",2010-01-29,0.38028125,3.3,4.44583333333333,0.372619579137931,2.92738042086207
"273",2010-01-30,0.117541666666667,2,1.9,0.370707956258695,1.6292920437413
"274",2010-01-31,0.0763333333333333,1.8,2.3875,0.36912943557823,1.43087056442177
"275",2010-02-01,0.0709166666666667,9.5,4.075,0.367938195794399,9.1320618042056
"276",2010-02-02,0.429552083333333,2.3,6.53333333333333,0.367188415605068,1.93281158439493
"277",2010-02-03,0.197520833333333,4.2,4.08333333333333,0.3669342737081,3.8330657262919
"278",2010-02-04,0.174229166666667,12.8,5.95416666666667,0.367229948801358,12.4327700511986
"279",2010-02-05,0.509333333333333,0,5.59583333333333,0.368129619582707,0
"280",2010-02-06,0.107802083333333,0,3.62916666666667,0.369687464750011,0
"281",2010-02-07,0.0618854166666667,0,3.8125,0.371957663001133,0
"282",2010-02-08,0.0474166666666667,0,3.37916666666667,0.374994393033938,0
"283",2010-02-09,0.0398229166666667,0,3.18333333333333,0.37885183354629,0
"284",2010-02-10,0.0345625,0,3.6,0.383584163236052,0
"285",2010-02-11,0.0310520833333333,0,3.89166666666667,0.389245560801089,0
"286",2010-02-12,0.02765625,0,2.78421052631579,0.395890204939265,0
"287",2010-02-13,0.0257916666666667,0,3.20769230769231,0.403572274348443,0
"288",2010-02-14,0.0240729166666667,0,5.30526315789474,0.412345947726488,0
"289",2010-02-15,0.0271354166666667,6,5.17083333333333,0.422265403771263,5.57773459622874
"290",2010-02-16,0.0869791666666667,2.8,2.53333333333333,0.433367519026523,2.36663248097348
"291",2010-02-17,0.0841875,0,1.83,0.445619961419588,0
"292",2010-02-18,0.06315625,0,2.77142857142857,0.45897309672367,0
"293",2010-02-19,0.04790625,0,2.19473684210526,0.473377290711977,0
"294",2010-02-20,0.0415625,0,1.95,0.488782909157722,0
"295",2010-02-21,0.03753125,0,1.85384615384615,0.505140317834114,0
"296",2010-02-22,0.0348020833333333,0,2.40909090909091,0.522399882514365,0
"297",2010-02-23,0.0316041666666667,2.5,1.90666666666667,0.540511968971684,1.95948803102832
"298",2010-02-24,0.0288333333333333,0,2.1125,0.559426942979284,0
"299",2010-02-25,0.0273541666666667,2.3,2.7304347826087,0.579095170310373,1.72090482968963
"300",2010-02-26,0.0262083333333333,1,2.775,0.599467016738163,0.400532983261837
"301",2010-02-27,0.0249583333333333,0,3.82916666666667,0.620492848035866,0
"302",2010-02-28,0.02371875,0,2.69166666666667,0.64212302997669,0
"303",2010-03-01,0.0224479166666667,0.7,4.48666666666667,0.664307928333847,0.0356920716661526
"304",2010-03-02,0.0215520833333333,0,4.96,0.686997908880548,0
"305",2010-03-03,0.02096875,0,4.33333333333333,0.710143337390003,0
"306",2010-03-04,0.02003125,0,4.90833333333333,0.733694579635423,0
"307",2010-03-05,0.019,0,6.29333333333333,0.757602001390019,0
"308",2010-03-06,0.0183020833333333,0,5.19583333333333,0.781815968427001,0
"309",2010-03-07,0.0172083333333333,0,4.55789473684211,0.806286846519579,0
"310",2010-03-08,0.0169270833333333,0,5.99,0.830965001440965,0
"311",2010-03-09,0.0155,0,6.21818181818182,0.85580079896437,0
"312",2010-03-10,0.015,0,5.79285714285714,0.880744604863003,0
"313",2010-03-11,0.01434375,0.8,6.6,0.905746784910075,0
"314",2010-03-12,0.01365625,0,6.90416666666667,0.930757704878798,0
"315",2010-03-13,0.0126875,0,7.22916666666667,0.955727730542382,0
"316",2010-03-14,0.012,0,7.25416666666667,0.980607227674037,0
"317",2010-03-15,0.012,0,7.10416666666667,1.00534656204697,0
"318",2010-03-16,0.0115208333333333,0.6,7,1.02990360033197,0
"319",2010-03-17,0.00938541666666667,0,10.7875,1.05426621279006,0
"320",2010-03-18,0.00907291666666667,1.1,11.0166666666667,1.07842977057984,0.0215702294201638
"321",2010-03-19,0.009,0,8.71666666666667,1.10238964485991,0
"322",2010-03-20,0.009,0,6.86666666666667,1.12614120678887,0
"323",2010-03-21,0.009,3.4,8.86666666666667,1.14967982752533,2.25032017247467
"324",2010-03-22,0.00896875,2,7.9,1.17300087822788,0.826999121772115
"325",2010-03-23,0.00853125,11.1,7.90833333333333,1.19609973005513,9.90390026994487
"326",2010-03-24,0.016875,1.4,7.55,1.21897175416567,0.181028245834335
"327",2010-03-25,0.0216875,4.4,7.49166666666667,1.24161232171809,3.15838767828191
"328",2010-03-26,0.02709375,0.6,7.20416666666667,1.26401680387102,0
"329",2010-03-27,0.03096875,2.2,7.625,1.28618057178303,0.91381942821697
"330",2010-03-28,0.026304347826087,0,6.8,1.30809899661274,0
"331",2010-03-29,0.0367916666666667,20.8,3.325,1.32976744951874,19.4702325504813
"332",2010-03-30,0.41503125,34.6,3.0625,1.35118130165963,33.2488186983404
"333",2010-03-31,0.325104166666667,4.4,3.55416666666667,1.37233592419401,3.02766407580599
"334",2010-04-01,0.163510416666667,0,3.83333333333333,1.39322668828049,0
"335",2010-04-02,0.100041666666667,9,4.675,1.41384896507766,7.58615103492234
"336",2010-04-03,0.140260416666667,2,5.65416666666667,1.43419812574413,0.565801874255875
"337",2010-04-04,0.0780208333333333,5.3,5.65833333333333,1.45426954143848,3.84573045856152
"338",2010-04-05,0.140927083333333,18.5,10.4333333333333,1.47405858331933,17.0259414166807
"339",2010-04-06,0.611895833333333,6,7.8625,1.49356062254527,4.50643937745473
"340",2010-04-07,0.187052083333333,0.9,8.175,1.5127710302749,0
"341",2010-04-08,0.0673541666666667,0,9.76666666666667,1.53168517766683,0
"342",2010-04-09,0.0445208333333333,0,10.9583333333333,1.55029843587964,0
"343",2010-04-10,0.0357708333333333,0,12.1291666666667,1.56860617607196,0
"344",2010-04-11,0.030625,0,10.7833333333333,1.58660376940236,0
"345",2010-04-12,0.0258854166666667,0,10.4,1.60428658702945,0
"346",2010-04-13,0.0233125,0,10.5791666666667,1.62165000011184,0
"347",2010-04-14,0.0213958333333333,0,8.82916666666667,1.63868937980812,0
