"","Date","Qinit","bf1"
"122",2009-08-31,0.907875,0.111030925472644
"123",2009-09-01,0.214145833333333,0.108984748687215
"124",2009-09-02,0.1119375,0.103806543147924
"125",2009-09-03,0.279364583333333,0.104446808485457
"126",2009-09-04,0.245677083333333,0.103948745973189
"127",2009-09-05,0.202427083333333,0.102095688502233
"128",2009-09-06,0.198833333333333,0.100276143730547
"129",2009-09-07,0.188625,0.0982740353651806
"130",2009-09-08,0.263083333333333,0.0988352690722897
"131",2009-09-09,0.132104166666667,0.0951261075879652
"132",2009-09-10,0.0696666666666667,0.0696666666666667
"133",2009-09-11,0.052125,0.052125
"134",2009-09-12,0.0430833333333333,0.0430833333333333
"135",2009-09-13,0.037625,0.037625
"136",2009-09-14,0.0304270833333333,0.0304270833333333
"137",2009-09-15,0.0255833333333333,0.0255833333333333
"138",2009-09-16,0.0236458333333333,0.0236458333333333
"139",2009-09-17,0.0221666666666667,0.0221666666666667
"140",2009-09-18,0.0203958333333333,0.0203958333333333
"141",2009-09-19,0.01996875,0.0193951612903226
"142",2009-09-20,0.01834375,0.01834375
"143",2009-09-21,0.153479166666667,0.0218153561827957
"144",2009-09-22,0.0777916666666667,0.0225654618669788
"145",2009-09-23,0.04296875,0.0221317552648031
"146",2009-09-24,0.0353125,0.0214860491950609
"147",2009-09-25,0.03040625,0.020734150066427
"148",2009-09-26,0.02596875,0.0198997428030055
"149",2009-09-27,0.0241041666666667,0.019072478598462
"150",2009-09-28,0.0296145833333333,0.0184896846254678
"151",2009-09-29,0.127135416666667,0.021099723499758
"152",2009-09-30,0.129385416666667,0.0235718560132184
"153",2009-10-01,0.0916875,0.0246285611734427
"154",2009-10-02,0.1013125,0.0259105320465522
"155",2009-10-03,0.139770833333333,0.0283297095696797
"156",2009-10-04,0.238177083333333,0.033728187292555
"157",2009-10-05,0.10628125,0.0344365996076715
"158",2009-10-06,0.0547604166666667,0.033425919531784
"159",2009-10-07,0.0418541666666667,0.0320804152684681
"160",2009-10-08,0.0357291666666667,0.0306458387683228
"161",2009-10-09,0.04909375,0.0297580695128129
"162",2009-10-10,0.0702291666666667,0.0296236821865108
"163",2009-10-11,0.0808645833333333,0.0298432105048029
"164",2009-10-12,0.0611458333333333,0.0294089462167812
"165",2009-10-13,0.0446041666666667,0.028476101091772
"166",2009-10-14,0.0396666666666667,0.0274592112187796
"167",2009-10-15,0.0368125,0.0264322587011361
"168",2009-10-16,0.0335,0.0253812700962058
"169",2009-10-17,0.0306770833333333,0.0243239768088773
"170",2009-10-18,0.031125,0.0233663980339679
"171",2009-10-19,0.14775,0.0262481401280027
"172",2009-10-20,0.117416666666667,0.0279189890424111
"173",2009-10-21,0.0932604166666667,0.0286758582056575
"174",2009-10-22,0.0951458333333333,0.0294325094256314
"175",2009-10-23,0.07003125,0.0293179925364676
"176",2009-10-24,0.47684375,0.0423356947512686
"177",2009-10-25,0.37391,0.0509831387229405
"178",2009-10-26,0.18775,0.0529280468904453
"179",2009-10-27,0.208104166666667,0.0553726936465922
"180",2009-10-28,0.132145833333333,0.0551699226535874
"181",2009-10-29,0.07290625,0.0530725498589433
"182",2009-10-30,0.2629375,0.0572743603541898
"183",2009-10-31,0.161510416666667,0.0578654737664863
"184",2009-11-01,0.802135416666667,0.0790742393229525
"185",2009-11-02,0.391260416666667,0.0853185883022843
"186",2009-11-03,0.741364583333333,0.102353043546724
"187",2009-11-04,0.95821875,0.125009048099407
"188",2009-11-05,0.717854166666667,0.138084259274186
"189",2009-11-06,0.783010416666667,0.152206832450999
"190",2009-11-07,0.584229166666667,0.158778190049037
"191",2009-11-08,0.24290625,0.153809182787018
"192",2009-11-09,0.419083333333333,0.154924033637527
"193",2009-11-10,0.444270833333333,0.156761477161383
"194",2009-11-11,0.109666666666667,0.109666666666667
"195",2009-11-12,0.32284375,0.11123689516129
"196",2009-11-13,0.22940625,0.109666379422477
"197",2009-11-14,0.190354166666667,0.106962773555073
"198",2009-11-15,0.110041666666667,0.101886474612459
"199",2009-11-16,1.01991666666667,0.126570361068444
"200",2009-11-17,0.469958333333333,0.131523020122064
"201",2009-11-18,0.81071875,0.147068542692865
"202",2009-11-19,0.663458333333333,0.156610058067096
"203",2009-11-20,0.231010416666667,0.15143216359932
"204",2009-11-21,0.357885416666667,0.150764583201525
"205",2009-11-22,0.46525,0.153614213588499
"206",2009-11-23,0.684479166666667,0.163305943675448
"207",2009-11-24,0.565427083333333,0.168375692841406
"208",2009-11-25,0.315552083333333,0.164976107397207
"209",2009-11-26,0.278677083333333,0.160661165940443
"210",2009-11-27,0.187666666666667,0.153758383740945
"211",2009-11-28,0.106645833333333,0.106645833333333
"212",2009-11-29,0.0657291666666667,0.0657291666666667
"213",2009-11-30,0.05084375,0.05084375
"214",2009-12-01,0.0507291666666667,0.0483798723118279
"215",2009-12-02,0.0640104166666667,0.046543121856573
"216",2009-12-03,0.210677083333333,0.0495856792337311
"217",2009-12-04,0.201572916666667,0.0520891862847743
"218",2009-12-05,0.157697916666667,0.0529754750252495
"219",2009-12-06,0.17690625,0.0544099125232132
"220",2009-12-07,0.17734375,0.0557427824810186
"221",2009-12-08,0.230177083333333,0.0586724640013666
"222",2009-12-09,0.2080625,0.0606525072270628
"223",2009-12-10,0.12778125,0.0598831518055255
"224",2009-12-11,0.07453125,0.0574580992405638
"225",2009-12-12,0.0585208333333333,0.0547121503770774
"226",2009-12-13,0.0473125,0.0473125
"227",2009-12-14,0.0406666666666667,0.0406666666666667
"228",2009-12-15,0.0370833333333333,0.0370833333333333
"229",2009-12-16,0.03425,0.03425
"230",2009-12-17,0.0322395833333333,0.0322395833333333
"231",2009-12-18,0.0299895833333333,0.0299895833333333
"232",2009-12-19,0.02809375,0.02809375
"233",2009-12-20,0.0316875,0.0268503024193548
"234",2009-12-21,0.0340208333333333,0.0257824016866112
"235",2009-12-22,0.0379270833333333,0.0249266300452178
"236",2009-12-23,0.0428958333333333,0.0243001545039368
"237",2009-12-24,0.0408541666666667,0.0236583409686731
"238",2009-12-25,0.0353229166666667,0.0228898591701242
"239",2009-12-26,0.0415833333333333,0.0223853006348991
"240",2009-12-27,0.279885416666667,0.0296085962826223
"241",2009-12-28,0.21165625,0.0340484272275721
"242",2009-12-29,0.0783541666666667,0.0338301400855636
"243",2009-12-30,0.1075625,0.0345716610464053
"244",2009-12-31,0.136125,0.0361747528975016
"245",2010-01-01,0.0668125,0.0354126760509289
"246",2010-01-02,0.048125,0.0341092344339185
"247",2010-01-03,0.0489166666666667,0.032936446710753
"248",2010-01-04,0.0416770833333333,0.031624703696445
"249",2010-01-05,0.0368333333333333,0.0302624964090973
"250",2010-01-06,0.0331666666666667,0.0288918649782561
"251",2010-01-07,0.0306041666666667,0.0275491070499021
"252",2010-01-08,0.0275625,0.0262165177716842
"253",2010-01-10,0.0235520833333333,0.0235520833333333
"254",2010-01-11,0.0220833333333333,0.0220833333333333
"255",2010-01-12,0.0273645833333333,0.0211851478494624
"256",2010-01-13,0.0949166666666667,0.0225384961411724
"257",2010-01-14,0.190333333333333,0.0268606604308628
"258",2010-01-15,0.690770833333333,0.0469774082455782
"259",2010-01-16,0.451947916666667,0.0577678726343756
"260",2010-01-17,0.153364583333333,0.0580564178520335
"261",2010-01-18,0.182177083333333,0.0592511287779448
"262",2010-01-19,0.127875,0.0585978119410138
"263",2010-01-20,0.16884375,0.0593187545264159
"264",2010-01-21,0.131833333333333,0.058787672172135
"265",2010-01-22,0.189166666666667,0.060148881405565
"266",2010-01-23,0.0778958333333333,0.057810933980385
"267",2010-01-24,0.052625,0.052625
"268",2010-01-25,0.0432083333333333,0.0432083333333333
"269",2010-01-26,0.0385625,0.0385625
"270",2010-01-27,0.0586354166666667,0.0373440860215054
"271",2010-01-28,0.107479166666667,0.0377995360735345
"272",2010-01-29,0.38028125,0.0470183234869592
"273",2010-01-30,0.117541666666667,0.0470181898724194
"274",2010-01-31,0.0763333333333333,0.045688765957977
"275",2010-02-01,0.0709166666666667,0.0442918224667423
"276",2010-02-02,0.429552083333333,0.0545764201172739
"277",2010-02-03,0.197520833333333,0.0565467356992141
"278",2010-02-04,0.174229166666667,0.0576068107772345
"279",2010-02-05,0.509333333333333,0.0693912077575651
"280",2010-02-06,0.107802083333333,0.0672726291749657
"281",2010-02-07,0.0618854166666667,0.0618854166666667
"282",2010-02-08,0.0474166666666667,0.0474166666666667
"283",2010-02-09,0.0398229166666667,0.0398229166666667
"284",2010-02-10,0.0345625,0.0345625
"285",2010-02-11,0.0310520833333333,0.0310520833333333
"286",2010-02-12,0.02765625,0.02765625
"287",2010-02-13,0.0257916666666667,0.0257916666666667
"288",2010-02-14,0.0240729166666667,0.0240729166666667
"289",2010-02-15,0.0271354166666667,0.0230068884408602
"290",2010-02-16,0.0869791666666667,0.0239572737816511
"291",2010-02-17,0.0841875,0.024740961379905
"292",2010-02-18,0.06315625,0.0247830209460417
"293",2010-02-19,0.04790625,0.0243297531278125
"294",2010-02-20,0.0415625,0.023708402069118
"295",2010-02-21,0.03753125,0.0230071196441891
"296",2010-02-22,0.0348020833333333,0.0222743546191201
"297",2010-02-23,0.0316041666666667,0.0214975249455351
"298",2010-02-24,0.0288333333333333,0.0206939611058414
"299",2010-02-25,0.0273541666666667,0.0199074857478435
"300",2010-02-26,0.0262083333333333,0.0191474734563507
"301",2010-02-27,0.0249583333333333,0.0184084298980429
"302",2010-02-28,0.02371875,0.0176890000675555
"303",2010-03-01,0.0224479166666667,0.016986594148129
"304",2010-03-02,0.0215520833333333,0.0163119360179036
"305",2010-03-03,0.02096875,0.0156728685971049
"306",2010-03-04,0.02003125,0.015055096936048
"307",2010-03-05,0.019,0.0144538794412054
"308",2010-03-06,0.0183020833333333,0.0138786337873448
"309",2010-03-07,0.0172083333333333,0.0133144966539568
"310",2010-03-08,0.0169270833333333,0.0127867818700355
"311",2010-03-09,0.0155,0.0122555897837423
"312",2010-03-10,0.015,0.0117511067366663
"313",2010-03-11,0.01434375,0.0112661384514513
"314",2010-03-12,0.01365625,0.0107981030924633
"315",2010-03-13,0.0126875,0.0103365625204905
"316",2010-03-14,0.012,0.00989006554303155
"317",2010-03-15,0.012,0.00947957638633546
"318",2010-03-16,0.0115208333333333,0.00908673420464174
"319",2010-03-17,0.00938541666666667,0.0086566884354502
"320",2010-03-18,0.00907291666666667,0.00825124313151604
"321",2010-03-19,0.009,0.00787614287897443
"322",2010-03-20,0.009,0.00753129264679907
"323",2010-03-21,0.009,0.0072142529172185
"324",2010-03-22,0.00896875,0.00692177284324927
"325",2010-03-23,0.00853125,0.00663876696879368
"326",2010-03-24,0.016875,0.00664773737453613
"327",2010-03-25,0.0216875,0.0068112262959445
"328",2010-03-26,0.02709375,0.00713592578820704
"329",2010-03-27,0.03096875,0.00755943983754519
"330",2010-03-28,0.026304347826087,0.00779833494181048
"331",2010-03-29,0.0367916666666667,0.00835626491962146
"332",2010-03-30,0.41503125,0.0210704774261036
"333",2010-03-31,0.325104166666667,0.0298584765584071
"334",2010-04-01,0.163510416666667,0.0327250644703635
"335",2010-04-02,0.100041666666667,0.0333130969055493
"336",2010-04-03,0.140260416666667,0.0351510864024136
"337",2010-04-04,0.0780208333333333,0.0348331224452297
"338",2010-04-05,0.140927083333333,0.0365700346136251
"339",2010-04-06,0.611895833333333,0.0533594135426339
"340",2010-04-07,0.187052083333333,0.0550901732031742
"341",2010-04-08,0.0673541666666667,0.0528201323534558
"342",2010-04-09,0.0445208333333333,0.0445208333333333
"343",2010-04-10,0.0357708333333333,0.0357708333333333
"344",2010-04-11,0.030625,0.030625
"345",2010-04-12,0.0258854166666667,0.0258854166666667
"346",2010-04-13,0.0233125,0.0233125
"347",2010-04-14,0.0213958333333333,0.0213958333333333
"348",2010-04-15,0.0198020833333333,0.0198020833333333
"349",2010-04-16,0.019,0.0188180443548387
"350",2010-04-17,0.0180625,0.0178831214229969
"351",2010-04-18,0.01703125,0.0169903293727552
"352",2010-04-19,0.0159583333333333,0.0159583333333333
"353",2010-04-20,0.015,0.015
"354",2010-04-21,0.01475,0.0142661290322581
"355",2010-04-22,0.014,0.0135672476586889
"356",2010-04-23,0.013375,0.0129045663958914
"357",2010-04-24,0.0125833333333333,0.0122697895360077
"358",2010-04-25,0.0128333333333333,0.0116942688745017
"359",2010-04-26,0.0123125,0.0111483600942999
"360",2010-04-27,0.0114166666666667,0.010617578366265
"361",2010-04-28,0.0115625,0.0101343059173726
"362",2010-04-29,0.0173333333333333,0.00987616296704689
"363",2010-04-30,0.0696875,0.0113276820826076
"364",2010-05-01,0.0366354166666667,0.0115959469684188
"365",2010-05-02,0.02703125,0.0115327657612883
"366",2010-05-03,0.0213541666666667,0.0112915480923672
"367",2010-05-04,0.01834375,0.0109726732462085
"368",2010-05-05,0.017,0.0106361673392562
"369",2010-05-06,0.0153854166666667,0.0102747156721119
"370",2010-05-07,0.01440625,0.00991082731145773
"371",2010-05-08,0.014,0.0095631799476305
"372",2010-05-09,0.0132291666666667,0.00921870307013341
"373",2010-05-10,0.013,0.00889461411286459
"374",2010-05-11,0.0122291666666667,0.00857179577042927
"375",2010-05-12,0.012,0.00826761869216885
"376",2010-05-13,0.011875,0.00798393976538104
"377",2010-05-14,0.012,0.00772717042946321
"378",2010-05-15,0.0116666666666667,0.00748035560988284
"379",2010-05-16,0.0116354166666667,0.00725243714672025
"380",2010-05-17,0.0114375,0.00703651479617829
"381",2010-05-18,0.0106770833333333,0.00681347596852951
"382",2010-05-19,0.0218125,0.00696763113235777
"383",2010-05-20,0.0205416666666667,0.00706835980447946
"384",2010-05-21,0.0140625,0.00695195982024724
"385",2010-05-22,0.0131666666666667,0.00681604908205526
"386",2010-05-23,0.0124375,0.00666757738188951
"387",2010-05-24,0.0114479166666667,0.00649915716291993
"388",2010-05-25,0.011,0.00632987029494252
"389",2010-05-26,0.0105416666666667,0.00615945064750092
"390",2010-05-27,0.0103541666666667,0.00599672613291751
"391",2010-05-28,0.00913541666666667,0.00580781004692954
"392",2010-05-29,0.00804166666666667,0.00559884687110189
"393",2010-05-30,0.008,0.00540539147827109
"394",2010-05-31,0.00797916666666667,0.00522686528378686
"395",2010-06-01,0.008,0.00506340840606211
"396",2010-06-02,0.008,0.00491313353460549
"397",2010-06-03,0.00782291666666667,0.00476926523880397
"398",2010-06-04,0.00727083333333333,0.00461919008513699
"399",2010-06-05,0.00705208333333333,0.00447416131483024
"400",2010-06-06,0.007,0.00433914830556974
"401",2010-06-07,0.007,0.00421502344221734
"402",2010-06-08,0.007,0.00410090864849013
"403",2010-06-09,0.00691666666666667,0.00399330848866566
"404",2010-06-10,0.00678125,0.0038900174815152
"405",2010-06-11,0.00664583333333333,0.00379068811472634
"406",2010-06-12,0.0065,0.00369466487966777
"407",2010-06-13,0.00670833333333333,0.00361310588399563
"408",2010-06-14,0.006375,0.00352737153851212
"409",2010-06-15,0.0055625,0.00342234157572888
"410",2010-06-16,0.005,0.00330763660994429
"411",2010-06-17,0.005,0.0032021820446262
"412",2010-06-18,0.005,0.00310523187973699
"413",2010-06-19,0.005,0.0030161002765324
"414",2010-06-20,0.005,0.0029341567058443
"415",2010-06-21,0.005,0.00285882148763105
"416",2010-06-22,0.005,0.00278956169024145
"417",2010-06-23,0.005,0.00272588736038327
"418",2010-06-24,0.005,0.00266734805712655
"419",2010-06-25,0.005,0.0026135296654228
"420",2010-06-26,0.005,0.00256405146659838
"421",2010-06-27,0.00466666666666667,0.00250781075692647
"422",2010-06-28,0.00492708333333333,0.00246450612599154
"423",2010-06-29,0.005,0.00242704595454061
"424",2010-06-30,0.00453125,0.00237748579691636
"425",2010-07-01,0.00703125,0.00241256758748762
"426",2010-07-02,0.00545833333333333,0.00239408095408809
"427",2010-07-03,0.00492708333333333,0.00235994808144657
"428",2010-07-04,0.00913541666666667,0.00246432054799658
"429",2010-07-05,0.00880208333333333,0.00254952319197535
"430",2010-07-06,0.00610416666666667,0.00254082508509562
"431",2010-07-07,0.0065,0.00254559725565242
"432",2010-07-08,0.00633333333333333,0.00254460822965895
"433",2010-07-09,0.00794791666666667,0.00259578229715957
"434",2010-07-10,0.035875,0.0035437030796467
"435",2010-07-11,0.219927083333333,0.0103523426162343
"436",2010-07-12,0.0411145833333333,0.0108437531579359
"437",2010-07-13,0.0247916666666667,0.0107689881183174
"438",2010-07-14,0.0179479166666667,0.0104794863883456
"439",2010-07-15,0.0414270833333333,0.0109707240451994
"440",2010-07-16,0.292697916666667,0.0195278565146726
"441",2010-07-17,0.5478125,0.0356244003441345
"442",2010-07-18,0.0753645833333333,0.0351825804239086
"443",2010-07-19,0.0393229166666667,0.0336137567338084
"444",2010-07-20,0.0306458333333333,0.0306458333333333
"445",2010-07-21,0.0721145833333333,0.0305006720430108
"446",2010-07-22,0.2934375,0.0375066662330905
"447",2010-07-23,0.0530520833333333,0.0361932926121424
"448",2010-07-24,0.0373541666666667,0.0344794518100879
"449",2010-07-25,0.0371458333333333,0.0328971035458335
"450",2010-07-26,0.05925,0.0321554016469759
"451",2010-07-27,0.07259375,0.0319039579657682
"452",2010-07-28,0.121145833333333,0.033238988237346
"453",2010-07-29,0.0724375,0.0328951182182052
"454",2010-07-30,0.538697916666667,0.0476196382543715
"455",2010-07-31,0.157291666666667,0.0488532695779437
"456",2010-08-01,0.104364583333333,0.0482800892356364
"457",2010-08-02,0.0577916666666667,0.0462507809639453
"458",2010-08-03,0.0786770833333333,0.0450588497034121
"459",2010-08-04,0.0755625,0.043862571501524
"460",2010-08-05,0.08753125,0.0431488560578527
"461",2010-08-06,0.144708333333333,0.0443371203542624
"462",2010-08-07,0.21659375,0.0477484412934348
"463",2010-08-08,0.0666145833333333,0.046046618070846
"464",2010-08-09,0.206708333333333,0.0490011918823369
"465",2010-08-10,0.374510416666667,0.0571304640423635
"466",2010-08-11,0.084375,0.0552449427486245
"467",2010-08-12,0.04609375,0.04609375
"468",2010-08-13,0.0364375,0.0364375
"469",2010-08-14,0.0321354166666667,0.0321354166666667
"470",2010-08-15,0.0308645833333333,0.0305394825268817
"471",2010-08-16,0.0923333333333333,0.0310551156564343
"472",2010-08-17,0.27259375,0.0373440176196251
"473",2010-08-18,0.184375,0.040279983940623
"474",2010-08-19,0.218427083333333,0.0440776330851964
"475",2010-08-20,0.0693645833333333,0.0427605524600462
"476",2010-08-21,0.0475729166666667,0.0408467310250962
"477",2010-08-22,0.0434166666666667,0.0389531774478035
"478",2010-08-23,0.220385416666667,0.0429209991590022
"479",2010-08-24,0.481583333333333,0.0549945744956418
"480",2010-08-25,0.117666666666667,0.0543552270900793
"481",2010-08-26,0.0576666666666667,0.0518319560881911
"482",2010-08-27,0.0432604166666667,0.0432604166666667
"483",2010-08-28,0.0428333333333333,0.0411533938172043
"484",2010-08-29,0.0625416666666667,0.0398520448534513
"485",2010-08-30,0.05121875,0.038290388010431
"486",2010-08-31,0.0359479166666667,0.0359479166666667
"487",2010-09-01,0.025875,0.025875
"488",2010-09-02,0.0223645833333333,0.0223645833333333
"489",2010-09-03,0.0196979166666667,0.0196979166666667
"490",2010-09-04,0.0180208333333333,0.0180208333333333
"491",2010-09-05,0.0179270833333333,0.0171458333333333
"492",2010-09-06,0.284322916666667,0.024934811827957
"493",2010-09-07,0.695322916666667,0.0453537114117239
"494",2010-09-08,0.33934375,0.0526427266204559
"495",2010-09-09,0.209739583333333,0.0551631384521395
"496",2010-09-10,0.2528125,0.0588697401898702
"497",2010-09-11,0.08634375,0.0569074627552033
"498",2010-09-12,0.149291666666667,0.0571340114577406
"499",2010-09-13,0.76003125,0.0770435669853422
"500",2010-09-14,0.461552083333333,0.085719152981148
"501",2010-09-15,0.160739583333333,0.0839914659127758
"502",2010-09-16,0.105625,0.0806252186617455
"503",2010-09-17,0.06134375,0.06134375
"504",2010-09-18,0.591854166666667,0.0754887432795699
"505",2010-09-19,0.3989375,0.0822698930150885
"506",2010-09-20,0.251635416666667,0.0837524957289254
"507",2010-09-21,0.0814895833333333,0.0796269584389583
"508",2010-09-22,0.136791666666667,0.0776180639411929
"509",2010-09-23,0.252895833333333,0.0795164727631397
"510",2010-09-24,0.0824479166666667,0.0757634642069725
"511",2010-09-25,0.0495729166666667,0.0495729166666667
"512",2010-09-26,0.03878125,0.03878125
"513",2010-09-27,0.0326458333333333,0.0326458333333333
"514",2010-09-28,0.0277291666666667,0.0277291666666667
"515",2010-09-29,0.0265208333333333,0.0263484543010753
"516",2010-09-30,0.0244270833333333,0.0244270833333333
"517",2010-10-01,0.02296875,0.02296875
"518",2010-10-02,0.0229895833333333,0.0218580309139785
"519",2010-10-03,0.0221770833333333,0.0208106762703781
"520",2010-10-04,0.0224270833333333,0.019855850227068
"521",2010-10-05,0.0428229166666667,0.0196359563915518
"522",2010-10-06,0.03834375,0.0192893066825557
"523",2010-10-07,0.0323854166666667,0.0187784082941775
"524",2010-10-08,0.0275416666666667,0.0181524613887331
"525",2010-10-09,0.0233645833333333,0.0174422494487815
"526",2010-10-10,0.0211458333333333,0.0167177400846325
"527",2010-10-11,0.01940625,0.0159955433036137
"528",2010-10-12,0.0183333333333333,0.0152969779834298
"529",2010-10-13,0.0173125,0.0146218184686371
"530",2010-10-14,0.0154479166666667,0.0139409594523491
"531",2010-10-15,0.0147291666666667,0.0132918229373747
"532",2010-10-16,0.014,0.0126715146359736
"533",2010-10-17,0.0132708333333333,0.0120777096922123
"534",2010-10-18,0.0138854166666667,0.0115516175127328
